,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
23584,2017-11-03,16:48:44,FlyICT,These awesome students from @AndoverSchools volunteered to help @KSHonorFlight off the @SouthwestAir plane!,0.7959,0.0,0.0,1.0,0.0,awesome students volunteered help plane,,3
23588,2017-11-03,16:44:54,cnorthcat,Thank you @SouthwestAir for the fantastic deals I just got for my family’s travels in Dec! It felt like Christmas came early! ️SW Air,0.8475,0.0,0.0,1.0,0.0,thank fantastic deals got familys travels december fe like christmas came early ️sw air,,3
23591,2017-11-03,16:38:35,FlyICT,The 55th @KSHonorFlight has arrived! We welcome our heroes back with a water canon salute aboard @SouthwestAir!,0.7896,0.0,0.0,1.0,0.0,arrived welcome heroes back water canon salute aboard,,3
23598,2017-11-03,16:29:20,trjenson,"@southwestair flt 772, flight attendants were amazing! Especially sweetheart JEAN! Sang my wife happy birthday today, her 50th birthday!️",0.9321,0.0,0.0,1.0,0.0,f flight attendants amazing especially sweetheart jean sang wife happy birthday today birthday️,,4
23612,2017-11-03,16:05:49,simofish,High-fives to Kiran &amp; Adam gate agents working flt 1165 for @SouthwestAir (the best) in Denver. Super nice guys. Extremely professional,0.7717,0.0,0.0,1.0,0.0,highfives kiran and adam gate agents working f best denver super nice guys extremely professional,,3
23621,2017-11-03,16:01:15,thejamminjason,"Hey @SouthwestAir, @Mc_Driver is looking for some reward points based upon his #airtime. PR opportunity for you &amp; @LFR95 c’mon @NASCAR.",0.7579,0.0,0.0,1.0,0.0,hey looking reward points based upon #airtime pr opportunity and cmon,['#airtime'],3
23628,2017-11-03,15:52:53,KLMconsultingaz,We are proud to be a #Tempe small business. Thank you @SouthwestAir for inviting us to be your guest @tempechamber State of the City.,0.7845,0.0,0.0,1.0,0.0,proud #tempe small business thank inviting us guest state city,['#tempe'],3
23636,2017-11-03,15:40:18,karly_kakes_,"Looks like @SouthwestAir is right on time this lovely morning! Florida, here we come!",0.8217,0.0,0.0,1.0,0.0,looks like right time lovely morning florida come,,4
23643,2017-11-03,15:37:53,_ErinAmbrose,We sang happy birthday to a man who turns 98 tomorrow on my @SouthwestAir flight this morning! so sweet ,0.8342,0.0,0.0,1.0,0.0,sang happy birthday man turns tomorrow flight morning sweet,,0
23653,2017-11-03,15:19:58,kivlind,@SouthwestAir Ridiculously easy to check. And it looks like the flight does have WiFi! Thanks!!!,0.7946,0.0,0.0,1.0,0.0,ridiculously easy check looks like flight wifi thanks,,1
23656,2017-11-03,15:14:11,peter_gaunt,Hi @SouthwestAir my flight to Seattle was just canceled out of vegas. Can you help? Thanks!,0.7088,0.0,0.0,1.0,0.0,hi flight seattle canceled vegas help thanks,,3
23662,2017-11-03,15:08:15,ResistHate4Ever,"@SouthwestAir I don’t remember their names, but these two guys are awesome. 10/31 flight 8.",0.7684,0.0,0.0,1.0,0.0,do not remember names two guys awesome flight,,3
23674,2017-11-03,14:52:49,mackie1107,@SouthwestAir please give kelly the flight attendant on flight 1847 from LAS to DIA this morning all the awards ️ she was the best,0.8591,0.0,0.0,1.0,0.0,please give kelly flight attendant flight las dia morning awards best,,4
23675,2017-11-03,14:52:30,moreaulee,"@CarolineChaffin @_Continuum @SouthwestAir Thank you, Caroline. I'd love to chat about how applications in other highly regulated contexts, healthcare most critically.",0.7717,0.0,0.0,1.0,0.0,thank caroline i would love chat applications highly regulated contexts heahcare critically,,2
23676,2017-11-03,14:51:53,CBohn83,@SouthwestAir Truck is finally here. 90 mins after our planned departure. Maybe free cocktails when stuff like this happens? Ha! Could really use one now!,0.8309,0.0,0.0,1.0,0.0,truck finally minutes planned departure maybe free cocktails stuff like happens ha could really use one,,1
23687,2017-11-03,14:43:48,CarolineChaffin,Impressed and inspired by @_Continuum ability to prototype for @SouthwestAir - Let's discuss how to apply this in healthcare @moreaulee,0.8225,0.0,0.0,1.0,0.0,impressed inspired ability prototype let us discuss apply heahcare,,3
23689,2017-11-03,14:42:27,JanaAlcorn,Another @SouthwestAir flight this morning! Thanks for getting me there so I can fulfill my assignment to travel and speak HOPE! #hoperising,0.8832,0.0,0.0,1.0,0.0,another flight morning thanks getting fulfill assignment travel speak hope #hoperising,['#hoperising'],4
23691,2017-11-03,14:40:50,Vanetti_for_3,"@SouthwestAir How does this happen you ask? How much more simple could a task be? Great questions, friends. Bag agent says ""human error"" 🤥",0.7059,0.0,0.0,1.0,0.0,happen ask much simple could task great questions friends bag agent says human error,,0
23706,2017-11-03,14:27:36,AshleySCooke,Thank you @SouthwestAir &amp; employee Adrian for finding a️ so I could care for my mom in her medical emergency. We are so grateful! #custserv,0.8194,0.0,0.0,1.0,0.0,thank and employee adrian finding a️ could care mom medical emergency grateful #custserv,['#custserv'],3
23708,2017-11-03,14:22:39,cassielee514,Just a friendly reminder that I really really really wish @SouthwestAir flew into @flyXNA...,0.774,0.0,0.0,1.0,0.0,friendly reminder really really really wish flew,,4
23713,2017-11-03,14:19:04,tranqulitytech,@SouthwestAir It's a super cute dog don't get me wrong. Can I bring my dog on every flight? She can sit on my lap.,0.8575,0.0,0.0,1.0,0.0,super cute dog do not get wrong bring dog every flight sit lap,,3
23715,2017-11-03,14:18:26,Oconnellryan,@stevesarner @flySFO @IFlyOAKland @SouthwestAir Pretty sure I learned this from you and haven't been delayed since!,0.7549,0.0,0.0,1.0,0.0,pretty sure learned have not delayed since,,3
23724,2017-11-03,14:12:41,Owl_ofthewoods,@JillPantozzi @SouthwestAir does have free food AND drinks tho :),0.743,0.0,0.0,1.0,0.0,free food drinks tho,,1
23725,2017-11-03,14:11:23,katmando14fan,@jasminecainrock @SouthwestAir That was great!!! You kicked ass as usual not matter where or when. Loved it 🤘,0.7432,0.0,0.0,1.0,0.0,great kicked ass usual matter loved,,4
23733,2017-11-03,14:07:13,FLTarHeelMark,@SouthwestAir LAX-ATL!! Y’all are the best!!,0.7482,0.0,0.0,1.0,0.0,laxatl you all best,,0
23762,2017-11-03,13:36:35,StephAndThangs,@SouthwestAir Had yet another wonderful experience this week!!! I only fly Southwest️see you soon!!!,0.7067,0.0,0.0,1.0,0.0,yet another wonderful experience week fly southwest️see soon,,4
23767,2017-11-03,13:28:04,JusTeeny18,Have a mentioned how #awesome @SouthwestAir is lately? Because they are awesome. I love how easy it is to engage with then on #social!,0.9312,0.0,0.0,1.0,0.0,mentioned #awesome lately awesome love easy engage #social,"['#awesome', '#social']",2
23768,2017-11-03,13:24:02,ChicagolandCmbr,#SmallBiz owners: Today is your last chance to take our #SmallBusiness survey for a chance to win @SouthwestAir tix!,0.7959,0.0,0.0,1.0,0.0,#smallbiz owners today last chance take #smallbusiness survey chance win tix,"['#smallbiz', '#smallbusiness']",3
23778,2017-11-03,13:13:54,jonk,@Bonniezilla @SouthwestAir YES YES YES YES. mmmmm have an extra bowl of mac &amp; chz and/or chicken strips and/or quesadilla and/or gobbler for me!,0.9328,0.0,0.0,1.0,0.0,yes yes yes yes mmmmm extra bowl mac and chz andor chicken strips andor quesadilla andor gobbler,,4
23780,2017-11-03,13:12:23,Bonniezilla,"@jonk thankfully, i caught $59 nonstop each way tix on @SouthwestAir (i love them so much!). mom said best present ever! EAT ALL THE WAWA FOOD.",0.915,0.0,0.0,1.0,0.0,thankfully caught nonstop way tix love much mom said best present ever eat wawa food,,2
23806,2017-11-03,12:33:47,jbenavraham,"Just saw a @SouthwestAir ad showing an artist and their guitar. Easy boarding, musician friendly, and the best service around. #iflyswa",0.8834,0.0,0.0,1.0,0.0,saw ad showing artist guitar easy boarding musician friendly best service around #iflyswa,['#iflyswa'],0
23809,2017-11-03,12:25:39,theAwordd,I absolutely love the @SouthwestAir magazine  I get so excited knowing it's waiting for me when I board 🤓,0.8229,0.0,0.0,1.0,0.0,absolutely love magazine get excited knowing waiting board,,2
23815,2017-11-03,12:03:46,erictakesphotos,@SouthwestAir TSA says that power banks between 100-160Wh need airline approval. Mine is 133.2Wh. Is this OK? Do I need special permission?,0.8617,0.0,0.0,1.0,0.0,tsa says power banks need airline approval mine ok need special permission,,0
23826,2017-11-03,11:38:49,tjopearson,I’m 2 sheltered. This black girl happily flies @SouthwestAir ..&amp;  I’ve never had issues they are the best! @AmericanAir SOUNDS LIKE U SUCK!,0.8395,1.0,0.0,1.0,0.0,i am sheered black girl happily flies and i have never issues best sounds like suck,,3
23828,2017-11-03,11:35:31,2ndand10th,"@SouthwestAir Yeah, 2 more free drinks for somebody who doesn’t drink.  I wish you actually LISTENED to/acted on customer suggestions!",0.831,0.0,0.0,1.0,0.0,yeah free drinks somebody does not drink wish actually listened toacted customer suggestions,,1
23830,2017-11-03,11:35:06,designzby9,And ummm I️ flew 21 times within a year! @SouthwestAir is the best!... wow makes me appreciate southwest even more,0.7955,0.0,0.0,1.0,0.0,ummm i️ flew times within year best wow makes appreciate southwest even,,3
23834,2017-11-03,11:21:46,coachely2u,@SouthwestAir thanks for the great flights yesterday!,0.807,0.0,0.0,1.0,0.0,thanks great flights yesterday,,3
23842,2017-11-03,10:56:16,marluis64,@jasminecainrock @SouthwestAir Awesome job! A capella is SO hard to do! Beautiful voice! God bless you! Rock on Jasmine!,0.9125,0.0,0.0,1.0,0.0,awesome job capella hard beautiful voice god bless rock jasmine,,4
23845,2017-11-03,10:41:52,AlanEMcCormick,@SouthwestAir does it again! Free standby means an extra day with the lovely @AmyRebeccaMyers,0.8122,0.0,0.0,1.0,0.0,free standby means extra day lovely,,1
23848,2017-11-03,10:34:13,jessicaleepalm,Convenient? Not at all ... security lines at @KCIAirport for a 6:30 am @SouthwestAir flight. Vote YES for a #betterkci,0.7034,0.0,0.0,1.0,0.0,convenient security lines flight vote yes #betterkci,['#betterkci'],4
23855,2017-11-03,10:04:55,ComplyAnalyst,@deray @SouthwestAir I'm sure they'll make it right.  I ️@SouthwestAir they're the best.  Flying #Southwest to Vegas next week for #RocknRollVegas #VegasStrong,0.7579,0.0,0.0,1.0,0.0,i am sure they will make right ️southwestair they are best flying #southwest vegas next week #rocknrollvegas #vegasstrong,"['#southwest', '#rocknrollvegas', '#vegasstrong']",4
23858,2017-11-03,10:02:37,StefanieDeLeo,HS students @davidsonacademy researching superb customer engagement @SouthwestAir - as a VERY frequent flyer..I ageee!#teacher #writerslife,0.8122,0.0,0.0,1.0,0.0,hs students researching superb customer engagement frequent flyeri ageee#teacher #writerslife,"['#teacher', '#writerslife']",0
23860,2017-11-03,09:46:59,2RoadsLife,@JMNashville @SouthwestAir and there are those of us who do not drink and would love a 'Naked Juice.' Time for innovation!,0.7959,0.0,0.0,1.0,0.0,us drink would love naked juice time innovation,,2
23861,2017-11-03,09:39:39,FaithLefort1,@jasminecainrock @SouthwestAir Awesome!  Love it.,0.8622,0.0,0.0,1.0,0.0,awesome love,,2
23863,2017-11-03,09:23:12,davidurzi,We love flying @southwestair. They are THE best when flying with infants. @ Charleston…,0.8555,0.0,0.0,1.0,0.0,love flying best flying infants charleston,,2
23866,2017-11-03,08:44:37,MalikaOnTheMove,@SouthwestAir Thanks. I’ll keep checking with the other airlines and sites. Maybe a miracle so he can come home,0.7717,0.0,0.0,1.0,0.0,thanks i will keep checking airlines sites maybe miracle come home,,4
23874,2017-11-03,07:46:18,WendyWalton30,@jasminecainrock @SouthwestAir Thank you for being a real person! Fantastic voice.,0.75,0.0,0.0,1.0,0.0,thank real person fantastic voice,,4
23876,2017-11-03,07:43:07,greaves246,@jasminecainrock @SouthwestAir Awesome @jasminecainrock u are amazing and u rock,0.836,0.0,0.0,1.0,0.0,awesome amazing rock,,4
23887,2017-11-03,05:44:06,kimberlyellen,@SouthwestAir pretty pretty please bring back SFO to MKE direct.,0.8271,0.0,0.0,1.0,0.0,pretty pretty please bring back sfo mke direct,,3
23891,2017-11-03,05:34:10,katecoriell,@SouthwestAir But it was great leaving my flight and seeing pilots help with mobility challenged folks and cleaning the cabin! Made me love SW even more!,0.9039,0.0,0.0,1.0,0.0,great leaving flight seeing pilots help mobility challenged folks cleaning cabin made love sw even,,2
23893,2017-11-03,05:20:57,JoOoOoLaY,Yay! So awesome! Have some trips next year to Austin and Orlando! @SouthwestAir is the BEST!,0.9422,0.0,0.0,1.0,0.0,yay awesome trips next year austin orlando best,,3
23896,2017-11-03,05:02:55,emiliesobel,Cheers to a very successful and fun first day in Napa with @SouthwestAir at @liveinvineyard! ️ #LITV #SouthwestHeart,0.9011,0.0,0.0,1.0,0.0,cheers successful fun first day napa #litv #southwestheart,"['#litv', '#southwestheart']",0
23897,2017-11-03,04:47:23,elizduffield,So thankful for @SouthwestAir and the attendants of flight 5003 between BNA and DCA for taking such good care of me when I got sick. ️,0.7778,0.0,0.0,1.0,0.0,thankful attendants flight bna dca taking good care got sick,,3
23900,2017-11-03,04:41:09,angiezemog,@SouthwestAir I'm bummed out but your response is literally perfect  #rejected,0.7227,0.0,0.0,1.0,0.0,i am bummed response literally perfect jected,,4
23909,2017-11-03,04:16:41,jerhende,Grateful for @SouthwestAir points I've racked up over the years which allow me to be at home for Christmas for FREE!!!! ⭐️,0.7243,0.0,0.0,1.0,0.0,grateful points i have racked years allow home christmas free ⭐️,,1
23914,2017-11-03,03:56:16,rcolt92,"@SouthwestAir thanks for the beautiful view, friendly crew, and amazing service.",0.93,0.0,0.0,1.0,0.0,thanks beautiful view friendly crew amazing service,,4
23918,2017-11-03,03:44:10,Serbhalfbreed,@jasminecainrock @SouthwestAir Was great job now if you only had the band with you bam perfection 🤘,0.8316,0.0,0.0,1.0,0.0,great job band bam perfection,,4
23919,2017-11-03,03:43:56,valiu_sha,"@SouthwestAir Well, wi fi is not the worst part of my flight. I would recommend to teach your fly attendants some manners, and use the words ""excuse me "".",0.8017,0.0,0.0,1.0,0.0,well wi fi worst part flight would recommend teach fly attendants manners use words excuse,,3
23926,2017-11-03,03:34:12,ashish20000,"@SouthwestAir I fly a lot and $luv is my first love for flying. Have all the credit cards too, just haven’t received any drink coupons in last 2/3 years.",0.7783,0.0,0.0,1.0,0.0,fly lot love first love flying credit cards have not received drink coupons last years,,2
23928,2017-11-03,03:33:14,kellrjohnson,Perfect fit. @SouthwestAir,0.7351,0.0,0.0,1.0,0.0,perfect fit,,4
23932,2017-11-03,03:27:33,romero_debster,@jasminecainrock @SouthwestAir Oh my God!!! I wish I was there!! ️️️,0.7156,0.0,0.0,1.0,0.0,oh god wish ️️️,,4
23936,2017-11-03,03:23:49,mandrews04,@SouthwestAir @BoeingAirplanes Great to see this! My daughter is in flight school so I hope she can join you,0.8843,0.0,0.0,1.0,0.0,great see daughter flight school hope join,,4
23946,2017-11-03,03:12:44,PaulLober1,"@SouthwestAir Hopefully once Kansas City votes in the new airport on November 7th and it finally gets built, then we can enjoy the new kiosks.",0.7096,0.0,0.0,1.0,0.0,hopefully kansas city votes new airport november finally gets bui enjoy new kiosks,,4
23947,2017-11-03,03:11:48,valiu_sha,"I love flying with @SouthwestAir, but for real if you guys charge 8$ for wi fi, can it at least be good so I could watch YouTube? #upset",0.7543,0.0,0.0,1.0,0.0,love flying real guys charge wi fi least good could watch youtube #upset,['#upset'],2
