,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
33644,2017-11-03,22:52:00,briangongol,"@AmericanAir That would ordinarily be a good diagnosis, but I use this address exclusively on  Happy to fwd a copy if interested.",0.8898,1.0,0.0,0.0,0.0,would ordinarily good diagnosis use address exclusively happy fwd copy interested,,1
33645,2017-11-03,22:51:24,gr4d,@AmericanAir I am really curious as to know why employees are determining security. It's clear the vetting targets poc's.,0.7645,1.0,0.0,0.0,0.0,really curious know employees determining security clear vetting targets pocs,,1
33655,2017-11-03,22:41:02,TravelJacobson,@AndrewTrull @AmericanAir @Reagan_Airport Awesome!!! Happy Anniversary Bette!,0.8741,1.0,0.0,0.0,0.0,awesome happy anniversary bette,,1
33662,2017-11-03,22:36:20,LindseyKnows,"Thanks for the gorgeous flight path, @americanair! #charleston",0.8016,1.0,0.0,0.0,0.0,thanks gorgeous flight path #charleston,['#charleston'],1
33678,2017-11-03,22:29:05,grs_gloocis,"@AmericanAir He certainly did! Got moved to the back: my son, wife and 6 mos grand son!  Really bad ethics! Looks like Mr Jon Mitchell has friends at AA",0.7954,1.0,0.0,0.0,0.0,certainly got moved back son wife mos grand son really bad ethics looks like mr jon mitchell friends american airlines,,4
33698,2017-11-03,22:15:26,BMMillsy,@dr_marshmallow @AmericanAir On a 4.5+ hr layover in Atlanta. 30 min drive airport to house. yet drive to Gainesville door to door is 5 hrs. Luckily have a good bar here,0.7351,1.0,0.0,0.0,0.0,hr layover atlanta min drive airport house yet drive gainesville door door hours luckily good bar,,0
33705,2017-11-03,22:11:20,NancyChenNews,Good story--Manassas woman is world's oldest flight attendant. Celebrated 60 years today at @AmericanAir @SweeneyABC,0.765,1.0,0.0,0.0,0.0,good storymanassas woman worlds oldest flight attendant celebrated years today,,4
33715,2017-11-03,21:55:04,CloudJones,@Theflyairnz worlds best #airline not @AmericanAir This is my not shocked face #Please watch and learn #AmericanAir,0.7321,1.0,0.0,0.0,0.0,worlds best #airline shocked face #please watch learn #americanair,"['#airline', '#please', '#americanair']",2
33716,2017-11-03,21:53:36,TheKevinFertig,"@OGkevingill @THETOMMYDREAMER @HouseofHardcore YEAH, BUT HE'S STILL LIKES TO ONLY BOOK ME WHEN I CAN DRIVE!! WHICH OF COURSE IS STILL BETTER THAN @AmericanAir !!!",0.9311,1.0,0.0,0.0,0.0,yeah he is still likes book drive course still better,,0
33717,2017-11-03,21:53:35,drmslattery,@AmericanAir Thanks! 1A helps. ;),0.7712,1.0,0.0,0.0,0.0,thanks helps,,1
33723,2017-11-03,21:51:48,betsybarber,@dr_marshmallow @AmericanAir Happened to me too.   Go to seafood restaurant and enjoy dinner.  It was pretty good.,0.8519,1.0,0.0,0.0,0.0,happened go seafood restaurant enjoy dinner pretty good,,2
33744,2017-11-03,21:37:51,LDSiempreTravel,@AmericanAir I’ve never noticed this view before and I like it.  Have a great weekend !,0.784,1.0,0.0,0.0,0.0,i have never noticed view like great weekend,,2
33745,2017-11-03,21:37:44,FranAchnitz,@ItsAmberFrank @AmericanAir Wow! Really sorry! What a nightmare!  I hope they locate it very soon!  ,0.8061,1.0,0.0,0.0,0.0,wow really sorry nightmare hope locate soon,,1
33788,2017-11-03,21:15:00,aldredd,@AmericanAir Oh joy - but thanks for confirming why i don't usually fly via the US!,0.7609,1.0,0.0,0.0,0.0,oh joy thanks confirming do not usually fly us,,1
33816,2017-11-03,20:55:05,JoseAlexRN,Adriana in account management takes care of issue.  Interesting that I fly out of Indianapolis same day Hack! #insidejob @AmericanAir,0.7345,1.0,0.0,0.0,0.0,adriana account management takes care issue interesting fly indianapolis day hack #insidejob,['#insidejob'],2
33819,2017-11-03,20:53:07,HutchPegler,@AmericanAir thanks to Patricia FA AA374 ORD-LGA just now for carbs and PA good wishes to me and all the @nycmarathon runners aboard #AATeam,0.7579,1.0,0.0,0.0,0.0,thanks patricia fa aa374 ordlga carbs pa good wishes runners aboard #aateam,['#aateam'],4
33841,2017-11-03,20:36:12,RyanShucard,@AmericanAir I will now always seek to fly your air bc of great pilots like this with a sense of humor. The little things matter. #chewbacca,0.8187,1.0,0.0,0.0,0.0,always seek fly air bc great pilots like sense humor little things matter #chewbacca,['#chewbacca'],4
33849,2017-11-03,20:28:15,BayNavig8r,@AmericanAir  flight was good but check the a/c on T/N n242js. RDU-DCA.  Another great landing !,0.8356,1.0,0.0,0.0,0.0,flight good check ac tn n242js rdudca another great landing,,4
33862,2017-11-03,20:20:42,AirlineGeeks,.@AmericanAir flight attendant Bette Nash celebrates 60 years today in @Reagan_Airport’s Historic Lobby. Congrats! #NashDash,0.8172,1.0,0.0,0.0,0.0,american air flight attendant bette nash celebrates years today historic lobby congrats #nashdash,['#nashdash'],4
33866,2017-11-03,20:17:02,JoseAlexRN,@AmericanAir Seriously - it’s easier to access my boss at the army base then a supervisor in customer service.  I definitely will share with everyone,0.7184,1.0,0.0,0.0,0.0,seriously easier access boss army base supervisor customer service definitely share everyone,,3
33879,2017-11-03,20:00:24,Pam_Zahn,@AmericanAir Love Bette! Have flown the BOS-DCA route with her a few times!  Very charming lady.,0.8713,1.0,0.0,0.0,0.0,love bette flown bosdca route times charming lady,,1
33892,2017-11-03,19:52:47,SR_VJ,"@AmericanAir please teach your pilots how to take off and and land, without almost killing everyone on the plane.... thanks! #management ",0.8312,1.0,0.0,0.0,0.0,please teach pilots take land without almost killing everyone plane thanks #management,['#management'],4
33894,2017-11-03,19:51:15,twistedego1313,@AmericanAir flying United today def makes for even stronger AA appreciation and loyalty,0.9042,1.0,0.0,0.0,0.0,flying united today def makes even stronger american airlines appreciation loyay,,2
33902,2017-11-03,19:43:23,FabuFashionista,️ #Epic #FirstClass #Style on today’s flight - Thank You @AmericanAir for all things fabulous #CelebratedLiving We ️️ #AmericanAirlines,0.7096,1.0,0.0,0.0,0.0,#epic #firstclass #style todays flight thank things fabulous #celebratedliving ️️ #americanairlines,"['#epic', '#firstclass', '#style', '#celebratedliving', '#americanairlines']",4
33917,2017-11-03,19:29:33,carlosoutpost,@AmericanAir @AmericanAir I'd love it if you shared it with Francine! Thank you.,0.8553,1.0,0.0,0.0,0.0,i would love shared francine thank,,1
33937,2017-11-03,19:13:56,carlosoutpost,@AmericanAir @AmericanAir THANK YOU Francine Lombardi at gate #36 saved me!!! ️,0.7851,1.0,0.0,0.0,0.0,thank francine lombardi gate #36 saved,['#36'],0
33939,2017-11-03,19:13:10,RDUAirport,@Jerimee @AmericanAir @AmericanAir is committed to open dialogue with NAACP and met with them this week. We support their commitment to improve diversity efforts.,0.8519,1.0,0.0,0.0,0.0,committed open dialogue naacp met week support commitment improve diversity efforts,,0
33944,2017-11-03,19:07:41,AirlineFlyer,"The pictures are tiny, but @AmericanAir donated $10,000 to charity in her name and presented her with diamond earrings.Awesome.",0.7783,1.0,0.0,0.0,0.0,pictures tiny donated charity name presented diamond earringsawesome,,3
33946,2017-11-03,19:07:05,cobaltjacket,"I was booking a flight to South Africa in 2004 using FF miles. The @AmericanAir agent asked me ""Would you like to connect through Harare?""",0.7213,1.0,0.0,0.0,0.0,booking flight south africa using ff miles agent asked would like connect harare,,0
33950,2017-11-03,19:06:50,carlosoutpost,@AmericanAir @AmericanAir i appreciate it. I just need to home to my family tonight. Getting on this flight #AA117 would make them happy as well!,0.8313,1.0,0.0,0.0,0.0,appreciate need home family tonight getting flight #aa117 would make happy well,['#aa117'],1
33952,2017-11-03,19:04:25,AirlineFlyer,"She didn't get her own 777 like Al Blackman but @AmericanAir had a party for DCA FA Bette Nash for her ""diamond jubilee"" 60 year anniversary",0.8126,1.0,0.0,0.0,0.0,did not get like al blackman party dca fa bette nash diamond jubilee year anniversary,,4
33953,2017-11-03,19:03:07,jeslinger01,Congrats Bette!  60 years @AmericanAir. A true gem! @dcairports @Reagan_Airport,0.7772,1.0,0.0,0.0,0.0,congrats bette years true gem,,1
33969,2017-11-03,18:53:21,jackiebsrq,@MW55 @AmericanAir It’s easy to be nice to someone like you,0.802,1.0,0.0,0.0,0.0,easy nice someone like,,4
33975,2017-11-03,18:44:23,suelafavorite,@AmericanAir Wow! Just sighted another person. Oh. Wait. They’re helping priority passengers. Silly me. #deltarules,0.75,1.0,0.0,0.0,0.0,wow sighted another person oh wait they are helping priority passengers sillyearules,,1
33978,2017-11-03,18:42:30,GoogleKnowsUs,I just donated the miles from the last #airberlin flights I credited - thank you for doing great things @AmericanAir #supportveterans,0.8442,1.0,0.0,0.0,0.0,donated miles last #airberlin flights credited thank great things #supportveterans,"['#airberlin', '#supportveterans']",1
33984,2017-11-03,18:37:48,Reagan_Airport,We celebrate Bette Nash’s 60th anniversary as an @AmericanAir flight attendant! Congratulations! #FlyReagan,0.8475,1.0,0.0,0.0,0.0,celebrate bette nashs anniversary flight attendant congratulations #flyreagan,['#flyreagan'],2
33986,2017-11-03,18:36:29,genehayward,@AmericanAir Thank you very much for the consideration. Her sister is participating in Spec Olympics and this is a last minute thing. THANKS!,0.7525,1.0,0.0,0.0,0.0,thank much consideration sister participating spec olympics last minute thing thanks,,0
33987,2017-11-03,18:36:22,DatingRev,@AmericanAir Couldn't get out of my sales meeting as early as I had hoped ... such is life ... thanks for your help!,0.8172,1.0,0.0,0.0,0.0,could not get sales meeting early hoped life thanks help,,0
34003,2017-11-03,18:26:11,dmbyte,@AmericanAir Watching the app like a hawk paid off and I managed to grab an aisle. I sincerely hope you have something better next time this happens,0.886,1.0,0.0,0.0,0.0,watching app like hawk paid managed grab aisle sincerely hope something better next time happens,,1
34005,2017-11-03,18:23:06,lizlizphil,@rachmckelvey @AmericanAir Wow!!! What a lightning deal!!!!!,0.7156,1.0,0.0,0.0,0.0,wow lightning deal,,1
34010,2017-11-03,18:21:12,lizlizphil,@AmericanAir @rachmckelvey Sounds like my friend could use an upgrade @AmericanAir or at least a complimentary ,0.8225,1.0,0.0,0.0,0.0,sounds like friend could use upgrade least complimentary,,4
34014,2017-11-03,18:17:04,applebyj,"@AmericanAir Happy Friday, and thanks to Kathy who found me in the terminal and put my on the flight #homewardbound :-)",0.836,1.0,0.0,0.0,0.0,happy friday thanks kathy found terminal put flight #homewardbound,['#homewardbound'],1
34019,2017-11-03,18:15:33,TULA_BALANCE,@AmericanAir pilots decided to disable the system to wide applause in the cabin. Hope AA GETS ITS PRIORITIES RIGHT! Hope springs eternal?!,0.8475,1.0,0.0,0.0,0.0,pilots decided disable system wide applause cabin hope american airlines gets priorities right hope springs eternal,,1
34033,2017-11-03,18:07:36,applebyj,The new @americanair Flagship lounge at Chicago is pretty #fAAbulous - thanks for extending the invite to domestic CK!,0.8122,1.0,0.0,0.0,0.0,new flagship lounge chicago pretty #faabulous thanks extending invite domestic ck,['#faabulous'],2
34035,2017-11-03,18:05:53,motoflurry,@AmericanAir the crew on flight 2251 BOS&gt;DFW was outstanding. Great customer service. Thank you,0.891,1.0,0.0,0.0,0.0,crew flight bosdfw outstanding great customer service thank,,3
34037,2017-11-03,18:05:15,KevTriJones,"Whew, I made my flight. The entire plane will smell like @PopeyesChicken, making this the best @AmericanAir flight ever.",0.7717,1.0,0.0,0.0,0.0,whew made flight entire plane smell like making best flight ever,,4
34068,2017-11-03,17:53:21,dogandhatlove,"@BrianCoffeeSpot @CupNorth @AmericanAir Great photos, love planes and trains!",0.8622,1.0,0.0,0.0,0.0,great photos love planes trains,,1
34071,2017-11-03,17:52:25,TommyLanc,Out of interest any of my good pals work for @AmericanAir and can upgrade me. Flying on my birthday 🤙,0.7096,1.0,0.0,0.0,0.0,interest good pals work upgrade flying birthday,,2
34076,2017-11-03,17:50:08,jaymiller23,"@AmericanAir love you guys, but tad heavy handed in selling the credit card during the flight. We get it. Let’s us relax now.",0.8047,1.0,0.0,0.0,0.0,love guys tad heavy handed selling credit card flight get let us us relax,,1
34088,2017-11-03,17:41:22,ShinyF1,@British_Airways @AmericanAir I have done - with BA and AA refs. Hope you can help. Thank you,0.7964,1.0,0.0,0.0,0.0,done ba american airlines refs hope help thank,,0
34103,2017-11-03,17:31:50,JulieSowash,Thrilled to be @AmericanAir Inclusion Works event today! #Dallas #HiringPWD &amp; #Vets is good business @DSTalentatWork,0.7263,1.0,0.0,0.0,0.0,thrilled inclusion works event todayallas #hiringpwd and #vets good business,"['#hiringpwd', '#vets']",1
34116,2017-11-03,17:20:35,RiverCityFellow,Beautiful flight this am from DAY to SFO on @AmericanAir!! AA is always the best! #Travel #BestAirline #TravelNews #GreatIsWhatWeAreGoingFor,0.8743,1.0,0.0,0.0,0.0,beautiful flight day sfo american airlines always best #travel #bestairline #travelnews #greatiswhatwearegoingfor,"['#travel', '#bestairline', '#travelnews', '#greatiswhatwearegoingfor']",2
34124,2017-11-03,17:15:40,mayura08,@RobinBrenizer @NaveedAJamali @AmericanAir Wow wow wow.  No wonder the NAACP put out a warning on @AmericanAir ,0.8316,1.0,0.0,0.0,0.0,wow wow wow wonder naacp put warning,,1
34127,2017-11-03,17:10:41,aviation1124,It all started as a dream. Blessed to work for @envoyaircareers and my future with @AmericanAir,0.7096,1.0,0.0,0.0,0.0,started dream blessed work future,,4
34128,2017-11-03,17:09:59,FIUPanthersFan,"@littleblubird77 @AmericanAir I am sure, but I'm loyal to them and fly often so asking to change a flight for an earlier one with lots of open seats should not be $300",0.7003,1.0,0.0,0.0,0.0,sure i am loyal fly often asking change flight earlier one lots open seats,,4
34130,2017-11-03,17:09:28,G_For_Gaurav,Thank you @AmericanAir ! 787 Flagship Business was Fantastic!!,0.8114,1.0,0.0,0.0,0.0,thank flagship business fantastic,,4
34140,2017-11-03,17:04:46,real_marie,"Wow @AmericanAir has great deals for air travel like never before. Too bad I fear for my safety based upon their standards, TY @NAACP 4 info",0.9449,1.0,0.0,0.0,0.0,wow great deals air travel like never bad fear safety based upon standards ty info,,1
34150,2017-11-03,16:59:20,alyssaalsh,@AmericanAir The crew at gate D7 in SEA is amazing! Super proactive in rebooking due to weather delays and very communicative.,0.8955,1.0,0.0,0.0,0.0,crew gate d7 sea amazing super proactive rebooking due weather delays communicative,,4
34158,2017-11-03,16:56:06,BayNavig8r,@AmericanAir Flight 1669 LGA-RDU— perfect 10 landing (forgot to send yesterday 11/2) Fantastic crew!,0.8221,1.0,0.0,0.0,0.0,flight lgardu— perfect landing forgot send yesterday fantastic crew,,4
34160,2017-11-03,16:55:14,aim4lsu,@schluterelem #carlday17 Thank you @AmericanAir for your generous gift and your time! Thanks Mr. Howes,0.8977,1.0,0.0,0.0,0.0,#carlday17 thank generous gift time thanks mr howes,['#carlday17'],1
34187,2017-11-03,16:40:11,PSAAirlinesInc,Congratulations to our Exceptional Cadets! It’s so great to hear about their experiences! #careertakeoff @AmericanAir,0.8939,1.0,0.0,0.0,0.0,congratulations exceptional cadets great hear experiences #careertakeoff,['#careertakeoff'],1
34196,2017-11-03,16:36:53,mike_gabriel14,@AmericanAir there's room on a 12pm  ord to rdu but they won't let me on and my flight is at 3pm. Any help? Gate agents saying tough luck,0.7783,1.0,0.0,0.0,0.0,there is room ord rdu will not let flight help gate agents saying tough luck,,0
34229,2017-11-03,16:23:19,GoodforMEO,Nicest people and a wonderful experience with @AmericanAir at @DENAirport! Get customized with iPhone charger decals,0.8016,1.0,0.0,0.0,0.0,nicest people wonderful experience get customized iphone charger decals,,4
