,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
635,2017-11-03,15:57:18,EstevezDLCVidal,"@united extremely disappointed, don't appreciate the nightmare you put my family thru while travelling with an infant with pneumonia.",-0.7109,0.0,0.0,0.0,1.0,extremely disappointed do not appreciate nightmare put family thru travelling infant pneumonia,,2
641,2017-11-03,15:49:38,TamarackDrive,@united Cheaper if I had BOUGHT THE TICKET ON @DELTAL  and the agent said he could wave the fee if someone was sick or DIED?!?!  3/3,-0.8617,0.0,1.0,0.0,1.0,cheaper bought ticket agent said could wave fee someone sick died,,2
650,2017-11-03,15:32:44,bkotch,"@united @united, you took my premium seat, my knees are killing me and we haven't even taken off, and there's a lap baby next to me. #flighttohell",-0.6597,0.0,0.0,0.0,1.0,took premium seat knees killing have not even taken there is lap baby next #flighttohell,['#flighttohell'],2
656,2017-11-03,15:22:24,irismoreau,@MileagePlus not reinstating expired miles that I was not aware had expired is just bad business. Shame on you @united,-0.765,0.0,0.0,0.0,1.0,reinstating expired miles aware expired bad business shame,,4
665,2017-11-03,15:00:01,jrudyjr,Unbelievable. Gate agents at IAH moved me out of my seat in economy plus. Stuck sitting in the back. So annoying @united ... UA1920,-0.4927,0.0,0.0,0.0,1.0,unbelievable gate agents iah moved seat economy plus stuck sitting back annoying ua1920,,2
666,2017-11-03,14:59:06,ECloudNews,".@United Airlines uses @Tibco to reduce flight delay pain, according to @mitchwagner on @ECloudNews",-0.6808,0.0,0.0,0.0,1.0,united airlines uses reduce flight delay pain according,,0
678,2017-11-03,14:36:24,HRHPrinceAdam,"@united Maintenance issue stopping plane taking off for an hour to LND HTRW from Wash Dulles. No drinks offered, no info. Very poor service.",-0.8122,0.0,0.0,0.0,1.0,maintenance issue stopping plane taking hour lnd htrw wash dulles drinks offered info poor service,,0
680,2017-11-03,14:34:59,BossDonSosa,All US airlines are garbage as they actually operate as a monopoly industry. HOWEVER @united you all are the absolute worst!!!,-0.7163,0.0,0.0,0.0,1.0,us airlines garbage actually operate monopoly industry however absolute worst,,4
691,2017-11-03,14:17:39,mayanja_,Bc of a mechanical issue @SpiritAirlines failed to get me to my destination today I rebooked with @united and drove from BWI to IAD,-0.5106,0.0,0.0,0.0,1.0,bc mechanical issue failed get destination today rebooked drove bwi iad,,0
702,2017-11-03,14:02:07,CaitieKeen,"Hey @united, your airline policies suck! You have truly lost a lifelong customer today! Get ready for this complaint!!!",-0.4885,0.0,0.0,0.0,1.0,hey airline policies suck truly lost lifelong customer today get ready complaint,,4
704,2017-11-03,13:57:28,breebHR,Feels like the Impractical Jokers show on @united flight from SEA-EWR. Delayed due to 3 broken de-icing trucks. Pilot is handling awesomely!,-0.4199,0.0,0.0,0.0,1.0,feels like impractical jokers show flight seaewr delayed due broken deicing trucks pilot handling awesomely,,0
708,2017-11-03,13:53:42,TheOtherLC,I just met the worst person in the world and she works for @united,-0.6249,0.0,0.0,0.0,1.0,met worst person world works,,4
715,2017-11-03,13:40:32,edg126,@GrahamRahal @united @AmericanAir Shots fired.,-0.5574,1.0,0.0,0.0,1.0,shots fired,,4
727,2017-11-03,13:17:26,loire1969,@Reagan_Airport @TherealTaraji @Reagan_Airport @SouthwestAir @AmericanAir @united @FAANews You worthless sack of shit are still flying over us at &lt; 2000 ft. FUCK OFF!,-0.9006,1.0,0.0,1.0,1.0,worthless sack shit still flying us ft fuck,,4
728,2017-11-03,13:13:05,AntiTourist,"Is Basic Economy a newer thing with @Delta, @united &amp; more, or no? It makes me feel I matter even less. @flyingwithfish? @TheFlightDeal?",-0.4439,0.0,1.0,0.0,1.0,basic economy newer thing and makes feel matter even less,,2
729,2017-11-03,13:11:31,GingerDusek_ACN,@united  we need to talk. 5 hr flight delay with no call or accommodation on another flight. Had 2 do pay roulette and a middle seat to CA.,-0.5994,0.0,0.0,0.0,1.0,need talk hr flight delay call accommodation another flight pay roulette middle seat ca,,2
741,2017-11-03,12:45:15,BossDonSosa,"Word to my mother @united y'all are trash as hell. I will never fly with y'all again and your ""customer service"" do y'all train that",-0.6808,0.0,0.0,0.0,1.0,word mother you all trash hell never fly you all customer service you all train,,3
747,2017-11-03,12:37:45,bondgyrl,.@united when did silver loose premiere access? I’m now in group 4 and forced to check a bag,-0.6486,0.0,0.0,0.0,1.0,united silver loose premiere access i am group forced check bag,,2
749,2017-11-03,12:34:23,nicholaswolfson,@united allowed me 2 b routed through a foreign country on a regular domestic flight. now won't let me board as I have no passport! crazy!,-0.6351,0.0,0.0,0.0,1.0,allowed routed foreign country regular domestic flight will not let board passport crazy,,2
750,2017-11-03,12:32:43,cwarren2006,@united @AmericanAir flights leave out early as 5:15 in OKC; your skycaps start at 4 see the problem? 2hours?,-0.504,1.0,0.0,0.0,1.0,flights leave early okc skycaps start see problem,,2
752,2017-11-03,12:22:36,Irun2eat,@united And the flight was cancelled because the Over Water Survival Kit was missing. Really? How does that happen???,-0.6322,0.0,0.0,0.0,1.0,flight cancelled water survival kit missing really happen,,2
763,2017-11-03,12:13:20,illini__jeff,@thepointsguy @SouthwestAir @united @FlyFrontier Sadly still no Centurion Lounge in Denver @AskAmex,-0.6124,0.0,0.0,1.0,1.0,sadly still centurion lounge denver,,2
790,2017-11-03,11:08:53,SaulG75216483,Had the worse first time experiences @united #nevercomingback #rude,-0.4767,0.0,0.0,0.0,1.0,worse first time experiences #nevercomingback #rude,"['#nevercomingback', '#rude']",1
792,2017-11-03,10:51:31,Irun2eat,"@united Worst customer service ever. Shannon, Ireland. Flight cancelled. Said we'd get hotels-no one here to help us. #neverUnited",-0.5267,0.0,0.0,0.0,1.0,worst customer service ever shannon ireland flight cancelled said wed get hotelsno one help us #neverunited,['#neverunited'],3
794,2017-11-03,10:33:43,ihateuWade,I hate @united how you book a flight with seats together and then get to the airport and they change your fucking seats !!!,-0.6784,0.0,0.0,0.0,1.0,hate book flight seats together get airport change fucking seats,,4
806,2017-11-03,09:56:23,kellyllove7,@united wow. What a scam. You just told me I couldn’t put my backpack overhead due to space and charged me $25 to check!!!!,-0.4344,0.0,0.0,0.0,1.0,wow scam told could not put backpack overhead due space charged check,,2
807,2017-11-03,09:55:40,jayhup,"Seriously, @united? No lounge access for a 1K at DUB in the pre-clearance area???",-0.594,0.0,0.0,0.0,1.0,seriously lounge access dub preclearance area,,1
808,2017-11-03,09:52:06,wearyflyer,"@united just flew new plane polaris aweful food , terrible service no internet , worst product ever",-0.8555,0.0,0.0,0.0,1.0,flew new plane polaris aweful food terrible service internet worst product ever,,4
810,2017-11-03,09:47:01,danhocking,"@tpacker86 @united @KAYAK Weird. That's technically illegal, if true...",-0.6486,0.0,0.0,0.0,1.0,weird thats technically illegal true,,1
811,2017-11-03,09:46:59,BlessingWhitby,"@6BillionPeople @united People Are Scared Of The Future Bro, And The Future Is Lit.",-0.4404,0.0,0.0,0.0,1.0,people scared future bro future lit,,1
824,2017-11-03,09:12:51,holgermu,MyPOV - A UX  Failure - seat controls @United - no other airline has the back control...  in front..  #UXFail,-0.6705,0.0,0.0,0.0,1.0,mypov ux failure seat controls airline back control front #uxfail,['#uxfail'],4
825,2017-11-03,09:07:14,MagneClip,@united Sad you have to walk through the galley to board or cross over to use the bathroom.,-0.4767,0.0,0.0,0.0,1.0,sad walk galley board cross use bathroom,,4
827,2017-11-03,08:56:38,BridgesAndrew,Do you know @AirCanada still “oversells” flights? Follow @united lead &amp; stop this dishonest consumer practice. Where is 🇨🇦Consumer Affairs,-0.7632,0.0,0.0,0.0,1.0,know still oversells flights follow lead and stop dishonest consumer practice 🇨🇦consumer affairs,,1
840,2017-11-03,07:01:00,millschrism,@united never disappoints at being the worst.,-0.4434,0.0,0.0,0.0,1.0,never disappoints worst,,4
841,2017-11-03,06:53:17,Georgia_Urmson,DO NOT FLY WITH @united !! LOSE OUR BAGS AND LEAVE US STRANDED WITH NOTHING FOR 3 DAYS!! STILL NOT HERE,-0.7604,0.0,0.0,0.0,1.0,fly lose bags leave us stranded nothing days still,,2
855,2017-11-03,05:59:27,LilSliceofKevin,"Classic terrible @united. Forced to check my bag at the gate, I sat under an empty overhead bin for both flights, and they lost my bag.",-0.8481,0.0,0.0,0.0,1.0,classic terrible forced check bag gate sat empty overhead bin flights lost bag,,2
858,2017-11-03,05:56:39,jackswon,"@GrahamRahal @united @AmericanAir Life is tuff, suck it up",-0.4404,1.0,0.0,0.0,1.0,life tuff suck,,4
863,2017-11-03,05:27:53,notsince1973,$80 on a $225 ticket - 35% premium - to escape from @united’s Basic Economy. Ridiculous. @SouthwestAir charging same price but no games...,-0.4939,0.0,0.0,1.0,1.0,ticket premium escape basic economy ridiculous charging price games,,2
867,2017-11-03,05:01:47,wendyju,@united @wakachamo I'm having the same problem! Chrome and Safari doesn't work.,-0.4574,0.0,0.0,0.0,1.0,i am problem chrome safari does not work,,2
880,2017-11-03,04:31:27,ItsPhilipChang,"@DrewDoleski @united In-flight WiFi is a scam, brother! Sit back and rest.",-0.6114,0.0,0.0,0.0,1.0,inflight wifi scam brother sit back rest,,2
881,2017-11-03,04:30:45,mssn4remssn,@warrenli999 @united So horrible,-0.5849,0.0,0.0,0.0,1.0,horrible,,2
885,2017-11-03,04:23:19,mexic_ana,".@united things aren’t looking good but I am SO beyond angry. No clothes, no meds, nothing. 9am tomorrow. You could’ve done better.",-0.8441,0.0,0.0,0.0,1.0,united things are not looking good beyond angry clothes meds nothing tomorrow could have done better,,2
893,2017-11-03,04:12:11,mattbchan,"@united I'm currently having trouble at payment. Are bookings via site currently down? The banner says service will be down 11/4, not today.",-0.4019,0.0,0.0,0.0,1.0,i am currently trouble payment bookings site currently banner says service today,,3
900,2017-11-03,03:48:42,darbyjones18,@united but i shouldn’t have to make a request more than three times and then be treated terribly by your unprofessional staff. ridiculous,-0.9274,0.0,0.0,0.0,1.0,shouldnt make request three times treated terribly unprofessional staff ridiculous,,0
908,2017-11-03,03:29:50,Tristan_Rosauer,@united trying to by tickets from #Den To #Cid not even 2hrs ago tickets were $39 a piece. Now they are $468. And $233 for first class WTH?,-0.6289,0.0,0.0,0.0,1.0,trying ticketsen #cid even ago tickets piece first class wth,['#cid'],2
915,2017-11-03,03:07:24,LifeByDesi,"Who’s worse, @united or @SpiritAirlines ???",-0.5632,0.0,0.0,0.0,1.0,who is worse,,1
918,2017-11-03,03:04:35,wekama12,"@united United Airlines suck! Delayed, bused, change planes, bused, sitting on bus, waiting for new plane!!! Terrible service.",-0.7405,0.0,0.0,0.0,1.0,united airlines suck delayed bused change planes bused sitting bus waiting new plane terrible service,,0
928,2017-11-03,02:33:52,_post_,Just found out @united charges for carry on bags for basic economy seats... You just lost a CC holder. #BudgetAirlines #Spirit #Frontier,-0.5267,0.0,0.0,0.0,1.0,found charges carry bags basic economy seats lost credit card holder #budgetairlines #spirit #frontier,"['#budgetairlines', '#spirit', '#frontier']",2
945,2017-11-03,01:49:44,JagerWeatherby,Think I can sue @United Airlines for refusing me water? No one should be refused 3 times &amp; wait 3 1/2 hours to get a measly glass of H20.,-0.7269,0.0,0.0,0.0,1.0,think sue airlines refusing water one refused times and wait hours get measly glass h20,,0
953,2017-11-03,01:42:22,imTulip,@sofiatateauthor @MsJoy8710 @RogueDior @united Good customer service keeps you calm but they all had me IRATE and CRAY,-0.705,0.0,0.0,0.0,1.0,good customer service keeps calm irate cray,,3
954,2017-11-03,01:41:50,imTulip,"@sofiatateauthor @MsJoy8710 @RogueDior @united Their customer service has never been this bad, I wonder what happened to them.",-0.628,0.0,0.0,0.0,1.0,customer service never bad wonder happened,,3
959,2017-11-03,01:38:58,KehWilliams,@united I’ve never had such issues with an airline... have ALWAYS flown @SouthwestAir with no problems.,-0.5994,0.0,0.0,1.0,1.0,i have never issues airline always flown problems,,4
963,2017-11-03,01:35:34,RogueDior,@imTulip @MsJoy8710 @united Horrible service,-0.5423,0.0,0.0,0.0,1.0,horrible service,,3
966,2017-11-03,01:31:41,imTulip,@RogueDior @MsJoy8710 @united ridiculous that @united restricts her so much that she can't help her customers.,-0.7234,0.0,0.0,0.0,1.0,ridiculous restricts much can not help customers,,0
969,2017-11-03,01:29:41,imTulip,@MsJoy8710 @RogueDior So frustrating. Moving so I can be closer to another HUB so I don't have to fly @united anymore. Or just driving.,-0.4927,0.0,0.0,0.0,1.0,frustrating moving closer another hub do not fly anymore driving,,0
975,2017-11-03,01:22:20,ImWanderWoman,@united Please don’t torture me!  I missed out on a seat by a minute before they were gone!,-0.658,0.0,0.0,0.0,1.0,please do not torture missed seat minute gone,,2
976,2017-11-03,01:22:20,ACzyszczon,@united @united and now we're stuck on the runway again...this is beyond ridiculous,-0.5423,0.0,0.0,0.0,1.0,stuck runway againthis beyond ridiculous,,0
977,2017-11-03,01:18:30,geoffarnold,"The risk of arriving early: our gate is occupied, no other gates are free. Worse: the occupying a/c has a maintenance issue. Sigh. @united",-0.4588,0.0,0.0,0.0,1.0,risk arriving early gate occupied gates free worse occupying ac maintenance issue sigh,,2
989,2017-11-03,00:59:05,KehWilliams,".@united lost my girlfriends flight for tomorrow... I guess I’m not too upset, rather her not get on a flight o get the piss beat out of her",-0.4245,0.0,0.0,0.0,1.0,united lost girlfriends flight tomorrow guess i am upset rather get flight get piss beat,,2
992,2017-11-03,00:53:52,asvpface,@AmericanAir @united @travelocity AYE yall some hoeessss omm bro. Im servin this damn country and yall cant reimburse me tickets due to military related shit so fuck yall imma just take this L and go negative on my leave,-0.9443,1.0,0.0,0.0,1.0,aye you all hoeessss omm bro i am servin damn country you all can not reimburse tickets due military related shit fuck you all imma take go negative leave,,1
993,2017-11-03,00:53:12,stromile_PDX,@united just learned our jewelry (ring and earrings) from our suitcase was stolen by @united employee today.  How do I submit a complaint?,-0.6597,0.0,0.0,0.0,1.0,learned jewelry ring earrings suitcase stolen employee today submit complaint,,2
