,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
10116,2017-11-03,16:30:28,RepKBrooks,@Delta “The ones who truly change the world are the ones who can’t wait to get out in it.”Thanks @Delta for my new favorite tag line.,0.7096,0.0,1.0,0.0,0.0,ones truly change world ones can not wait get itthanks new favorite tag line,,1
10118,2017-11-03,16:29:12,colinrymer,"@Delta want to upgrade my wife to economy comfort + with the rest of us, but with the auto check in we didn’t get the chance. Any help?",0.7876,0.0,1.0,0.0,0.0,want upgrade wife economy comfort rest us auto check did not get chance help,,0
10133,2017-11-03,16:17:31,THELindaRey,Thank you to @gogo &amp; @delta for their quick response &amp; resolution!!! Very much appreciated!!,0.8045,0.0,1.0,0.0,0.0,thank and quick response and resolution much appreciated,,0
10161,2017-11-03,16:04:09,stphnfwlr,"If @amazon picks #Atlanta for HQ2, will it play nicely with longtime cos like @CocaCola, @Delta and @HomeDepot? Find out 4-7 this afternoon.",0.7783,0.0,1.0,0.0,0.0,picks #atlanta hq2 play nicely lonime cos like find afternoon,['#atlanta'],1
10174,2017-11-03,15:53:45,CheyMc1011,The #DetroitAirport is clean! Everyone here is so friendly! I consider this an @Delta airlines win!!!!!,0.8395,0.0,1.0,0.0,0.0,etroitairport clean everyone friendly consider airlines win,,4
10176,2017-11-03,15:52:13,CheyMc1011,"thank you to @Delta for excellent customer service, upgraded seat and TV's while in flight! I was able to catch up on @NBCChicagoPD!",0.7772,0.0,1.0,0.0,0.0,thank excellent customer service upgraded seat tvs flight able catch,,2
10179,2017-11-03,15:51:16,adj1984,Thank you for being awesome @Delta,0.765,0.0,1.0,0.0,0.0,thank awesome,,2
10181,2017-11-03,15:48:00,7856Vanne,Good mornings Airbus Lovers ️ #a319  @Delta,0.743,0.0,1.0,0.0,0.0,good mornings airbus lovers #a319,['#a319'],2
10187,2017-11-03,15:42:28,AM_Escucha,"@bonniciwa516 @Delta Hi, Bonnici, please share us your ticket number via DM, we will help you with your check-in   ^TC",0.7579,0.0,1.0,0.0,0.0,hi bonnici please share us ticket number direct message help checkin tc,,0
10202,2017-11-03,15:35:04,cowpokelee,@Delta Big kudos to Autumn from Customer Care. Super helpful on an issue about Sky Club JFK T2 after no resolution from 3 Delta associates.,0.9001,0.0,1.0,0.0,0.0,big kudos autumn customer care super helpful issue sky club jfk t2 resolution dea associates,,2
10206,2017-11-03,15:33:26,sarahholmanj,"Dear @Delta 1st class flight attendants, I hear your snide comments about my child and dog. Feel free to say them to my face next time.",0.7096,0.0,1.0,0.0,0.0,dear class flight attendants hear snide comments child dog feel free say face next time,,4
10209,2017-11-03,15:28:56,AnthonyLWells,Thank you @Delta flight officers for letting my son into the cockpit of one of your new @Boeing 737-900ER.  Fantastic aircraft! #RVA #737,0.75,0.0,1.0,0.0,0.0,thank flight officers letting son cockpit one new fantastic aircraft #rva #737,"['#rva', '#737']",1
10215,2017-11-03,15:21:12,kenziemillis,@Delta And now we are off the plane so they can shut it down for 20 minutes and hope it works. That’s the best solution you can come up with?,0.8555,0.0,1.0,0.0,0.0,plane shut minutes hope works thats best solution come,,4
10241,2017-11-03,15:04:42,FlyingChris,@Delta - Your two first class FA’s on 2308 MIA-DTW this morning were amazing. Kudos for a great job and amazing service. #wouldflyagain,0.9432,0.0,1.0,0.0,0.0,two first class fas miadtw morning amazing kudos great job amazing service #wouldflyagain,['#wouldflyagain'],2
10242,2017-11-03,15:02:36,Speedbird2706,Another great set of @Delta flights thank to #TMobileWingman,0.765,0.0,1.0,0.0,0.0,another great set flights thank #tmobilewingman,['#tmobilewingman'],4
10261,2017-11-03,14:47:28,Polaris_Project,Congrats to our partner @Delta for receiving the Vision for America Award for corporate social responsibility:,0.836,0.0,1.0,0.0,0.0,congrats partner receiving vision america award corporate social responsibility,,1
10271,2017-11-03,14:37:37,Babbette2016,"@thechrisbarron @Delta @DeltaAssist Chris, that's funny! I would do something like that! You &amp; I are very similar. Good thing or not, it sure is a fun thing!",0.8955,0.0,1.0,0.0,0.0,chris thats funny would something like and similar good thing sure fun thing,,1
10278,2017-11-03,14:31:03,MarthaBucaram,What's happening to my @Delta that I've always been loyal to and happy to support? Changing seats last minute #dontchangeonme,0.8591,0.0,1.0,0.0,0.0,what is happening i have always loyal happy support changing seats last minuteontchangeonme,,1
10290,2017-11-03,14:22:08,maayanziv,"Dear @Delta, wheelchairs must be handled with greater care. Leaving your passenager without solution for over 4 weeks is NOT acceptable.",0.8243,0.0,1.0,0.0,0.0,dear wheelchairs must handled greater care leaving passenager without solution weeks acceptable,,1
10304,2017-11-03,14:12:12,PeP__talk," why I do love flying @delta, you’ve got some great people!",0.8622,0.0,1.0,0.0,0.0,love flying you have got great people,,3
10310,2017-11-03,14:08:25,paigesawyer3425,"@Delta Yes, it's a credit on the website but they're telling me ""it's the remainder of a ticket.""  Why does the website say it's a credit?",0.7227,0.0,1.0,0.0,0.0,yes credit website they are telling remainder ticket website say credit,,1
10318,2017-11-03,14:03:24,helpmelola,"@e_lisha @Delta Hi Elisha, so sorry to hear this. We really would like to assist. Please DM us your father's info to see how we can help #LolaTravel",0.7216,0.0,1.0,0.0,0.0,hi elisha sorry hear really would like assist please direct message us fathers info see help #lolatravel,['#lolatravel'],0
10319,2017-11-03,14:00:27,SpaTravelGal,Wow @delta continues to amaze me at how much they care about their customer’s comfort! I wish I…,0.9432,0.0,1.0,0.0,0.0,wow continues amaze much care customers comfort wish i,,1
10336,2017-11-03,13:48:55,queene4theday,One of my dearest friends on a flight this morning! Never flying @Delta cc: @deray @MichaelSkolnik @KeithOlbermann @NYjusticeleague,0.7901,0.0,1.0,0.0,0.0,one dearest friends flight morning never flying credit card,,1
10357,2017-11-03,13:35:35,DogFaceSoldier,"Way to go @Delta !  Both flights today on time, gate agents and crews refreshingly pleasant and our bags arrived.  Awesome.",0.8268,0.0,1.0,0.0,0.0,way go flights today time gate agents crews refreshingly pleasant bags arrived awesome,,2
10364,2017-11-03,13:32:17,smashflyrob,"@tparsons @Delta Although, you can't not love the cookies they serve on the planes... Safe travels!",0.7135,0.0,1.0,0.0,0.0,ahough can not love cookies serve planes safe travels,,3
10369,2017-11-03,13:29:37,Oregon9095,"I am feeling EXTRA valued during this trip, but that MIGHT just be the Porsche talking!! Thanks again @Delta !",0.7861,0.0,1.0,0.0,0.0,feeling extra valued trip might porsche talking thanks,,2
10370,2017-11-03,13:29:02,carla_caldwell,@Delta It was fine- loved the flight attendants humor- greatly appreciated!,0.893,0.0,1.0,0.0,0.0,fine loved flight attendants humor greatly appreciated,,1
10392,2017-11-03,13:17:45,tparsons,"@Delta I know! I see the values across every Delta interaction (save 1) Over the phone, amazing! In MSP, CMH, BOS, LAX, awesome! ATL, horrible.",0.8392,0.0,1.0,0.0,0.0,know see values across every dea interaction save phone amazing msp cmh bos lax awesome atl horrible,,2
10405,2017-11-03,13:09:12,dlpresidente,Ok @Delta the automatic check in feature is pretty cool. ,0.7717,0.0,1.0,0.0,0.0,ok automatic check feature pretty cool,,1
10407,2017-11-03,13:07:01,Mel2590822,Thanks to the @Delta counter crew in Nassau that got the Exuma customers on the Atlanta flight yesterday afternoon.  It was much appreciated,0.7351,0.0,1.0,0.0,0.0,thanks counter crew nassau got exuma customers atlanta flight yesterday afternoon much appreciated,,2
10422,2017-11-03,12:49:13,JKuehn90,@Delta Mermaid kingdom just landed. Thanks for a great flight! ,0.807,0.0,1.0,0.0,0.0,mermaid kingdom landed thanks great flight,,2
10427,2017-11-03,12:39:52,JetsetterGolf,@Delta Those new Airbus 320’s are pretty nice!,0.7424,0.0,1.0,0.0,0.0,new airbus pretty nice,,1
10428,2017-11-03,12:39:38,APKithcartMDPhD,"Flying BOS-SEA on one of @Delta’s 737s with upgraded @Gogo internet.  Blazing fast, it’s like being at home. Amazing! ‍",0.7644,0.0,1.0,0.0,0.0,flying bossea one upgraded internet blazing fast like home amazing,,1
10431,2017-11-03,12:36:50,boybandlover92,@Delta I LOVE THIS VIEW FROM YOUR PLANE 🤓 :D,0.874,0.0,1.0,0.0,0.0,love view plane,,3
10436,2017-11-03,12:30:22,RadioRewinder,"@Delta loves to fly, and loves the #Radio. And it shows! November 1989",0.8268,0.0,1.0,0.0,0.0,loves fly loves #radio shows november,['#radio'],1
10437,2017-11-03,12:30:07,CTassone,"@DriverScience @Delta As an @JetBlue customer, this feels like my friends getting excited about Siri after I've used Assistant for years... Free unlimited wifi!",0.8908,0.0,1.0,0.0,0.0,customer feels like friends getting excited siri i have used assistant years free unlimited wifi,,4
10438,2017-11-03,12:29:06,ppkorevaar,@Delta Thanks! Good to know! :),0.855,0.0,1.0,0.0,0.0,thanks good know,,1
10439,2017-11-03,12:23:24,MatthewPriest1,@AntonioParis @Delta WOW! That is a gorgeous sight! ,0.8784,0.0,1.0,0.0,0.0,wow gorgeous sight,,1
10450,2017-11-03,12:06:45,hindamitchell,Good beautiful morning from @Delta #skyclub terminal E @HartsfieldATL #travel #airport,0.7783,0.0,1.0,0.0,0.0,good beautiful morning #skyclub terminal #travel #airport,"['#skyclub', '#travel', '#airport']",1
10452,2017-11-03,12:04:26,Tlureau,@President1Trump @FoxNews @Delta Legal sex did he pay for it or just  as you say she got lucky and got a free cigar hillaries campaigner,0.7351,0.0,1.0,0.0,0.0,legal sex pay say got lucky got free cigar hillaries candaigner,,4
10459,2017-11-03,11:49:26,vittorpia,@Delta Oh! Thank you! Everything has been lovely and seamless. This is good #Branding,0.8684,0.0,1.0,0.0,0.0,oh thank everything lovely seamless good #branding,['#branding'],1
10464,2017-11-03,11:44:24,vittorpia,Good morning #SocialMedia! Mid-flight to Minneapolis on @Delta #Flight846 enjoying a great cabin service. Then off to Tokyo,0.8932,0.0,1.0,0.0,0.0,good morning #socialmedia midflight minneapolis #flight846 enjoying great cabin service tokyo,"['#socialmedia', '#flight846']",2
10468,2017-11-03,11:40:24,MelodyGambino,"@Delta!!! Shame on you, drinking all that haterade. Let the mile high lovers be great",0.7412,0.0,1.0,0.0,0.0,shame drinking haterade let mile high lovers great,,2
10475,2017-11-03,11:24:39,danielpancotto,Hey @Delta - want a customer who flies a lot and isn’t happy with @AmericanAir ‘s service? Asking for a friend.,0.802,1.0,1.0,0.0,0.0,hey want customer flies lot is not happy s service asking friend,,2
10479,2017-11-03,11:16:47,AngryFr3ddy,@OnlineMagazin Excellent service on some flights. GG @Delta,0.7672,0.0,1.0,0.0,0.0,excellent service flights gg,,2
10483,2017-11-03,11:10:58,cjwalters66,Love first class upgrades! Thank you @Delta!,0.8065,0.0,1.0,0.0,0.0,love first class upgrades thank,,3
10487,2017-11-03,11:04:35,davegeorge01,"@Delta HAHAHA!!! Damn it, I do deserve it! 🤣  Thanks.",0.7718,0.0,1.0,0.0,0.0,hahaha damn deserve thanks,,2
10499,2017-11-03,10:38:12,VegasBiLL,@24k @MagellanPR @skyteam @flyLAXairport @Plaza_Athenee @TheDorchester @Delta @fullertonhotels @TravelLeisure @mediakitty @24k Thank you so much for the #FollowFriday mention. Have a fun Friday in Las Vegas! ,0.7263,0.0,1.0,0.0,0.0,thank much #followfriday mention fun friday las vegas,['#followfriday'],1
10502,2017-11-03,10:35:49,BrettRaymer,@AmericanAir it's funny @Delta apoligizes and gives compensation miles  great customer service. you guys give an apology and send me OMW. again a joke.,0.8555,1.0,1.0,0.0,0.0,funny apoligizes gives compensation miles great customer service guys give apology send omw joke,,2
10509,2017-11-03,10:07:15,Rula10,"@hjls73 @londonheathrow @Delta @nycmarathon Thanks -No such luck with seats!!  originally they sat us apart, but have just changed to sit together so that’s good 🇺🇸",0.8021,0.0,1.0,0.0,0.0,thanks luck seats originally sat us apart changed sit together thats good 🇺🇸,,1
10513,2017-11-03,10:01:25,Esthernjeri2017,"@VaShawnMitchell @Delta When the worshiper arrives safe and sound, the luggage don't really matter. we shall praise any way.",0.8025,0.0,1.0,0.0,0.0,worshiper arrives safe sound luggage do not really matter shall praise way,,2
10517,2017-11-03,09:54:25,hjls73,"@Rula10 @londonheathrow @Delta @nycmarathon I hope you are! Safe and wonderful flight and run, will be tracking you on Sunday ‍️‍️xx",0.8687,0.0,1.0,0.0,0.0,hope safe wonderful flight run tracking sunday ️️xx,,4
10521,2017-11-03,09:26:02,mstaylor4him58,@President1Trump @FoxNews @Delta WoW looks like the airline is liberal..didn’t realize how deep those corporations roots in liberalism went.,0.743,0.0,1.0,0.0,0.0,wow looks like airline liberaldidnt realize deep corporations roots liberalism went,,1
10533,2017-11-03,08:08:46,kameraad52,#a11y #pwd #AXSChat peeps can we amp this signal? @Delta response is not ok here. Apparently they need help with focus. Please help.,0.7015,0.0,1.0,0.0,0.0,#a11y #pwd #axschat peeps and signal response ok apparently need help focus please help,"['#a11y', '#pwd', '#axschat']",0
10535,2017-11-03,08:02:46,ChanceuxGriGri,"@kathleenmadigan @Delta She could have given U a MINT  Laugh... But very dear and sweet, what a Love. You &amp;Parents-do commercial 4&amp; get upgrade..Muy Bueno",0.8849,0.0,1.0,0.0,0.0,could given mint laugh dear sweet love andparentsdo commercial get upgrademuy bueno,,3
10542,2017-11-03,07:13:02,Prof_DavidBader,Atlanta is an innovation hub! Congrats to Entrepreneur Extraordinaire Dr. @PaulJudge for this mention in @Delta Sky Magazine. #ATL @LumaHome,0.7424,0.0,1.0,0.0,0.0,atlanta innovation hub congrats entrepreneur extraordinaire dr mention sky magazine #atl,['#atl'],2
10544,2017-11-03,07:00:00,thepointsguy,"If you're a @Delta loyalist, the road to choosing the best credit card might not be as straightforward as you think.",0.8519,0.0,1.0,0.0,0.0,you are loyalist road choosing best credit card might straightforward think,,1
10552,2017-11-03,06:24:10,rvhaarle,Thank you @Delta One - @KLM for the excellent service on DL134,0.7351,0.0,1.0,0.0,0.0,thank one excellent service dl134,,2
10558,2017-11-03,06:13:50,danajflynn,"@Delta Not gonna lie, the three big glasses of red wine has helped. Also I LOVE the delta flights attendants. Always so nice and helpful great job!",0.9517,0.0,1.0,0.0,0.0,gonna lie three big glasses red wine helped also love dea flights attendants always nice helpful great job,,3
10563,2017-11-03,06:07:26,Tammileetips,@achambliss16 @Delta Oh no! I hope your trip to Maui is amazing!,0.7256,0.0,1.0,0.0,0.0,oh hope trip maui amazing,,2
10594,2017-11-03,05:02:41,J_PopCultureFan,"You're doing great, sweetie! @Delta",0.8221,0.0,1.0,0.0,0.0,you are great sweetie,,2
10597,2017-11-03,04:59:33,duhduhDayot,@Delta you guys are the greatest! Customer service was great!,0.8715,0.0,1.0,0.0,0.0,guys greatest customer service great,,2
10606,2017-11-03,04:43:30,Dede_Nesbitt,@Delta left my child’s iPad mini on a flight just now. Please please please who to contact for lost and found??? Thank you!,0.7865,0.0,1.0,0.0,0.0,left childs ipad mini flight please please please contact lost found thank,,0
10618,2017-11-03,04:29:15,txr46,"@Delta To be clear, the flight was great -- listening to music on Delta studio and cranking out some work made for a productive evening ",0.7717,0.0,1.0,0.0,0.0,clear flight great listening music dea studio cranking work made productive evening,,2
