,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
23262,2017-11-03,21:42:31,subryant4,In Baltimore for a lacrosse tournament but without a stick. Thanks @SouthwestAir. Now what?,-0.4782,0.0,0.0,1.0,0.0,baimore lacrosse tournament without stick thanks,,4
23267,2017-11-03,21:38:17,chisholm_jon,"@SouthwestAir has the worst travel app, period.  #SouthWestAir #southwestairlines #southwest #hopetheirpilotsarebetterthanapp",-0.6249,0.0,0.0,1.0,0.0,worst travel app period #southwestair #southwestairlines #southwest #hopetheirpilotsarebetterthanapp,"['#southwestair', '#southwestairlines', '#southwest', '#hopetheirpilotsarebetterthanapp']",1
23268,2017-11-03,21:37:57,alexcun,Does @SouthwestAir usually delay flights by over an hour across the board or am I just being punished for paying extra to get home earlier?,-0.6486,0.0,0.0,1.0,0.0,usually delay flights hour across board punished paying extra get home earlier,,2
23274,2017-11-03,21:31:14,hideouslyhip,Thanks to @AmericanAir for kicking me off the payment page then charging me $60 per ticket. No wonder @SouthwestAir is killing it.,-0.5719,1.0,0.0,1.0,0.0,thanks kicking payment page charging per ticket wonder killing,,4
23281,2017-11-03,21:26:22,daltonjbrown,@SouthwestAir has run me an extra $167 and cost me my early bird check-in because my original flight was delayed 4 hours. not great. help?,-0.6312,0.0,0.0,1.0,0.0,run extra cost early bird checkin original flight delayed hours great help,,2
23287,2017-11-03,21:18:49,60ft6in,"Been at SeaTac Airport since 7:30am. Cancelled flight, Delayed Flight, Broken Airplane now waiting for new flight @SouthwestAir #seattlesnow",-0.7184,0.0,0.0,1.0,0.0,seatac airport since cancelled flight delayed flight broken airplane waiting new flight #seattlesnow,['#seattlesnow'],2
23293,2017-11-03,21:12:23,afald,Shout out to @SouthwestAir for making for an epically bad ending to our honeymoon and making us miss our own wedding open house ,-0.6249,0.0,0.0,1.0,0.0,shout making epically bad ending honeymoon making us miss wedding open house,,1
23294,2017-11-03,21:11:12,mattsilv,@SouthwestAir Any reason your website still does not support airport code WAS? Makes it annoying to search flights from any DC-area airports,-0.607,0.0,0.0,1.0,0.0,reason website still support airport code makes annoying search flights dcarea airports,,0
23317,2017-11-03,20:50:13,itsmariah,@SouthwestAir Leaving passengers sitting on a plane for 1hr before deplaning after already being delayed 2 hours &amp; now no info on new flight plan isnt OK,-0.6737,0.0,0.0,1.0,0.0,leaving passengers sitting plane deplaning already delayed hours and info new flight plan is not ok,,2
23333,2017-11-03,20:34:25,TheAgaveOtter,"@SouthwestAir big mess in IAD. No signs are correct at gates, status boards are not accurate. Flight 816 to DEN.",-0.5719,0.0,0.0,1.0,0.0,big mess iad signs correct gates status boards accurate flight den,,4
23335,2017-11-03,20:33:27,danmiser,@SouthwestAir I don't know why you can't give a straight answer. The route used to be available. Now it's not. Seems pretty simple to just say that.,-0.5096,0.0,0.0,1.0,0.0,do not know can not give straight answer route used available seems pretty simple say,,4
23342,2017-11-03,20:27:12,mackenzian,@SouthwestAir You really need to change the courier you use to deliver delayed luggage. Where's My Luggage has failed to deliver to me.,-0.6369,0.0,0.0,1.0,0.0,really need change courier use deliver delayed luggage where is luggage failed deliver,,2
23358,2017-11-03,20:11:10,SocialLittleMan,@SouthwestAir I've never let a @SouthwestAir employee get under my skin this much. Holy moly what a dick,-0.5106,0.0,0.0,1.0,0.0,i have never let employee get skin much holy moly dick,,0
23361,2017-11-03,20:09:06,SocialLittleMan,I have officially experienced the rudest @SouthwestAir flight attendant on flight 1799 SNA to PHX. Someone needs to retire. She's an asshole,-0.5423,0.0,0.0,1.0,0.0,officially experienced rudest flight attendant flight sna phx someone needs retire she is asshole,,2
23366,2017-11-03,20:05:43,swaindj,@SouthwestAir why does your app and getconnected website suck so much. Trying to log in A perf. and getting endless loop to main page.,-0.4404,0.0,0.0,1.0,0.0,app getconnected website suck much trying log perf getting endless loop main page,,4
23367,2017-11-03,20:05:38,myculinaryhome,@JimmysSeafood @SouthwestAir I’d crash a Wedding for some bad to the bone CrabCakes..!,-0.7574,0.0,0.0,1.0,0.0,i would crash wedding bad bone crabcakes,,1
23369,2017-11-03,20:04:23,CReckard,@southwestair we’ve been on the tarmac for 2.5 hours and still no sign of taking off. So far no effort to make up it,-0.5267,0.0,0.0,1.0,0.0,weve tarmac hours still sign taking far effort make,,2
23373,2017-11-03,19:59:31,Loudva22,"@SouthwestAir I can barely even tweet! It's not enjoyable for me.  Am I included in the ""all"" statement!",-0.457,0.0,0.0,1.0,0.0,barely even tweet enjoyable included statement,,4
23378,2017-11-03,19:54:23,Loudva22,@SouthwestAir less than 1mbps for 8 dollars is a joke.... useless!  and I was not advised.. I'm sure it was in big and bold print!  effing racket,-0.411,0.0,0.0,1.0,0.0,less dollars joke useless advised i am sure big bold print effing racket,,1
23381,2017-11-03,19:51:24,dnelson_0668,@SouthwestAir Where is the non stop to Orlando? Tried to book for two weeks from now? Hasn’t started yet?,-0.4098,0.0,0.0,1.0,0.0,non stop orlando tried book two weeks has not started yet,,4
23401,2017-11-03,19:32:25,Othershawnlong,"@SouthwestAir There was no confusion, if you pull the call you’ll see your representative straight lied or isn’t aware of this",-0.6249,0.0,0.0,1.0,0.0,confusion pull call you will see representative straight lied is not aware,,0
23413,2017-11-03,19:20:06,AJCertified1,@SouthwestAir @SouthwestAir @flySFO  the service here is not good wtf is the hold we need to take off smh this shit really don’t make and fucking since,-0.7081,0.0,0.0,1.0,0.0,service good wtf hold need take shaking my head shit really do not make fucking since,,3
23422,2017-11-03,19:14:27,AJCertified1,@SouthwestAir we all boarded the plane and we been seating on the plane for almost in hour wtf is going on with y’all services smh,-0.7037,0.0,0.0,1.0,0.0,boarded plane seating plane almost hour wtf going you all services shaking my head,,2
23432,2017-11-03,19:09:46,OneBlessedFella,Another boarding disaster on @AmericanAir - you guys can just walk down to watch @SouthwestAir do it rt. #thisisyourjob,-0.6249,1.0,0.0,1.0,0.0,another boarding disaster guys walk watch #thisisyourjob,['#thisisyourjob'],0
23455,2017-11-03,18:49:02,bhahn206,"@SouthwestAir You think you’re disappointed, tell that 2 my wife who has been home alone with an infant for 2 weeks that she once again has 2 do it alone!",-0.75,0.0,0.0,1.0,0.0,think you are disappointed tell wife home alone infant weeks alone,,4
23467,2017-11-03,18:34:58,elliooper,@SouthwestAir since when do gate agents say it’s a full flight so all C group needs to check their bags and since when do you not take the paper boarding passes from passengers when you check in?  Gate agent in Denver at C33 for flight 925 DEN&gt;SEA was rude and lazy.,-0.6705,0.0,0.0,1.0,0.0,since gate agents say full flight group needs check bags since take paper boarding passes passengers check gate agent denver c33 flight densea rude lazy,,4
23479,2017-11-03,18:21:43,TheLinaLee,"Very disappointed @SouthwestAir I was told you were delaying my flight w phone conf, then moved back and missed the flight by 5 mins",-0.6801,0.0,0.0,1.0,0.0,disappointed told delaying flight phone conf moved back missed flight minutes,,2
23493,2017-11-03,18:14:32,brandonhood_12,Are you guys serious? @SouthwestAir I’ve been on hold for 2 hours wth?,-0.6199,0.0,0.0,1.0,0.0,guys serious i have hold hours wth,,2
23494,2017-11-03,18:13:30,mlocke1989,Made it to San Francisco! Sadly my bag didn’t.  @SouthwestAir,-0.4753,0.0,0.0,1.0,0.0,made san francisco sadly bag did not,,2
23500,2017-11-03,18:07:56,mr_deals805,What a scam @JetBlue @JetBlueCheeps when i found lower rates with @AlaskaAir and @SouthwestAir they honored the lower rates.,-0.5106,0.0,0.0,1.0,0.0,scam found lower rates honored lower rates,,4
23503,2017-11-03,18:03:10,bec_kaw,@SouthwestAir We’ve never had this problem before. Can I️ DM?,-0.481,0.0,0.0,1.0,0.0,weve never problem i️ direct message,,4
23514,2017-11-03,17:57:31,kittykat8976,@SouthwestAir What a disaster,-0.6249,0.0,0.0,1.0,0.0,disaster,,2
23516,2017-11-03,17:56:25,quality_mike,@SouthwestAir Can you help me on a flight change but no notification? My daughter is unsure which flight she is supposed be.,-0.5346,0.0,0.0,1.0,0.0,help flight change notification daughter unsure flight supposed,,2
23517,2017-11-03,17:56:05,BlewisPhoto,@SouthwestAir be killing me with these pricing changes. A brother is just trying to get home for the holidays and not be hitchhiking.,-0.4215,0.0,0.0,1.0,0.0,killing pricing changes brother trying get home holidays hitchhiking,,4
23522,2017-11-03,17:49:00,NewsJunkieJo,How can @SouthwestAir post flight 5051 is on time when plane has not arrived or deplaned? This customer not happy.,-0.4585,0.0,0.0,1.0,0.0,post flight time plane arrived deplaned customer happy,,0
23531,2017-11-03,17:35:22,Deli_ah,@southwestair  flight 384 ATL to FLL Pamela the gate was rude to a number of passangers - taking on a nasty power trip.  No more SW for us!!,-0.8436,0.0,0.0,1.0,0.0,flight atl fll pamela gate rude number passangers taking nasty power trip sw us,,4
23534,2017-11-03,17:33:19,ladylibertysjmv,@SouthwestAir bummer first time ever one of bags did not arrived ! “ problems at the belt in Vegas airport”??!!!!!!,-0.4348,0.0,0.0,1.0,0.0,bummer first time ever one bags arrived problems be vegas airport,,0
23541,2017-11-03,17:30:31,christopheryuan,"@SouthwestAir Very, very, very embarrassing for us A-List Preferred when we say the policy and the stewardesses don't back up policy. Bit frustrating...",-0.5323,0.0,0.0,1.0,0.0,embarrassing us alist preferred say policy stewardesses do not back policy bit frustrating,,4
23549,2017-11-03,17:23:25,mvavre,@southwestair very unhappy with the experience and not even on the flight yet.,-0.4754,0.0,0.0,1.0,0.0,unhappy experience even flight yet,,1
23552,2017-11-03,17:22:47,mvavre,@southwestair and the lady at the gate was rude and unhelpful.,-0.4588,0.0,0.0,1.0,0.0,lady gate rude unhelpful,,4
23553,2017-11-03,17:21:53,mvavre,@southwestair early check in is a waste of money. C7 is the position I received.,-0.4215,0.0,0.0,1.0,0.0,early check waste money c7 position received,,0
23561,2017-11-03,17:14:52,katedore,@katyharvs @SouthwestAir Plane WiFi is the worst! I always forgot how much it sucks and buy it ,-0.784,0.0,0.0,1.0,0.0,plane wifi worst always forgot much sucks buy,,1
23565,2017-11-03,17:14:30,lesley_clark," @SouthwestAir! Delayed plane. Got text msg. Went to airport early, rep got me on immediate flight so I won’t miss a rehearsal dinner!️",-0.5207,0.0,0.0,1.0,0.0,delayed plane got text msg went airport early representative got immediate flight will not miss rehearsal dinner️,,2
23566,2017-11-03,17:08:59,jiselly,"What the hell is wrong with @SouthwestAir ?! Changed my flight to an EARLIER flight, doesn’t notify me, and their customer service is a joke that has no idea what’s going on.",-0.8398,0.0,0.0,1.0,0.0,hell wrong changed flight earlier flight does not notify customer service joke idea what is going,,3
23575,2017-11-03,17:01:26,TheScottfather,"@TheTimothyFoley @SouthwestAir EVERY customer is ""of size"". Whatever they are, that's their current size.Nice going @SouthwestAir. Try to avoid saying someone's fat &amp; make yourself look grammatically dumb in the process.",-0.6705,0.0,0.0,1.0,0.0,every customer size whatever thats current sizenice going try avoid saying someones fat and make look grammatically dumb process,,3
23576,2017-11-03,17:00:38,MilesDS59,@bookingcom Do not book a hotel! @SouthwestAir and booking have stolen my money and not provided me a hotel!,-0.5837,0.0,0.0,1.0,0.0,book hotel booking stolen money provided hotel,,0
23577,2017-11-03,16:59:44,MilesDS59,@SouthwestAir Do not book a hotel!  Southwest and Booking have stolen my money and not provided me a hotel!,-0.5837,0.0,0.0,1.0,0.0,book hotel southwest booking stolen money provided hotel,,0
23589,2017-11-03,16:43:46,ProducerEric,@SouthwestAir my 1st time taking them in over 6 years we are waiting over hour and ten mins on the plane because of a door handle ugh.,-0.4215,0.0,0.0,1.0,0.0,time taking years waiting hour ten minutes plane door handle ugh,,0
23597,2017-11-03,16:29:35,malakaplz,How do you delay us two hours because you have to switch planes but then give us a broken plane that needs a new cargo door @SouthwestAir,-0.7003,0.0,0.0,1.0,0.0,delay us two hours switch planes give us broken plane needs new cargo door,,2
23600,2017-11-03,16:26:11,malakaplz,So disappointed in @SouthwestAir right now...,-0.5256,0.0,0.0,1.0,0.0,disappointed right,,4
23602,2017-11-03,16:21:46,taylorcolee,@SouthwestAir destroyed my suitcase and I’m tryna stay calm but I’m literally so pissed,-0.875,0.0,0.0,1.0,0.0,destroyed suitcase i am try and stay calm i am literally pissed,,4
23613,2017-11-03,16:04:58,LarryWoodrum,"@SouthwestAir Orrrrr....you can assign seats so that your customers aren’t so unhappy and kids can sit with their families, husbands with their wives....",-0.5598,0.0,0.0,1.0,0.0,orrrrryou assign seats customers are not unhappy kids sit families husbands wives,,4
23645,2017-11-03,15:34:52,Scandalous,Got to the airport dealt with the worst attitude check in person at the International area sadly. Thanks .@SouthwestAir for this too...,-0.6124,0.0,0.0,1.0,0.0,got airport dea worst attitude check person international area sadly thanks southwestair,,4
23647,2017-11-03,15:30:24,Talkwalker,How @Wendys and @SouthwestAir nailed crisis communication on social,-0.6249,0.0,0.0,1.0,0.0,nailed crisis communication social,,4
23669,2017-11-03,14:55:52,MegEColeman,@SouthwestAir couldn’t use my points yesterday because your computers glitched now they’re expired and I’m screwed out of my points.,-0.4939,0.0,0.0,1.0,0.0,could not use points yesterday computers glitched they are expired i am screwed points,,0
23672,2017-11-03,14:54:22,WFL_Jill,Mechanical issue on @SouthwestAir - the experience isn’t so bad. Constant communication from crew! #ThankYou #NoWorries #ItHappens,-0.6988,0.0,0.0,1.0,0.0,mechanical issue experience is not bad constant communication crew #thankyou #noworries #ithappens,"['#thankyou', '#noworries', '#ithappens']",1
23673,2017-11-03,14:53:38,wuzuwu79,@DallasLoveField @SouthwestAir Lower.  We missed 3 rent car busses before I sweettalked my way onto one (2 kids in tow!).  Traffic was the worst I've ever seen at Love.,-0.5562,0.0,0.0,1.0,0.0,lower missed rent car busses sweettalked way onto one kids tow traffic worst i have ever seen love,,1
23681,2017-11-03,14:47:39,Hipster_Killer6,@MRPENA79 @HoweBoutDah @MarkBermanFox26 @Fox26Houston @SouthwestAir Lazy Parenting 101: How to be angry about explaining things you want to put off onto others.,-0.6705,0.0,0.0,1.0,0.0,lazy parenting angry explaining things want put onto others,,1
23682,2017-11-03,14:46:46,tranqulitytech,@SouthwestAir That's why you cause fights on your airlines. Gotta draw the line,-0.4019,0.0,0.0,1.0,0.0,thats because fights airlines gotta draw line,,4
23683,2017-11-03,14:46:41,CBohn83,@SouthwestAir 80+ mins delayed now bc of limited de-icing crew at SEA. It's winter. Get it together &amp; get us out of here,-0.4215,0.0,0.0,1.0,0.0,minutes delayed bc limited deicing crew sea winter get together and get us,,2
23688,2017-11-03,14:43:02,TrajanXXII,Pets do not belong on airplanes. It is inconsiderate and dangerous for those with allergies. Enough! @SouthwestAir #FAA,-0.7424,0.0,0.0,1.0,0.0,pets belong airplanes inconsiderate dangerous allergies enough #faa,['#faa'],2
